year,code,name,total_shares,circulating_shares,restricted_shares,profit,industry_74,industry_level2,industry_level3,concept,product,percentage,comparable,export_ratio,domestic_ratio,notes,q1_report,q2_report,q3_report,annual_report,gross_margin,profit_growth,net_asset_ratio,undistributed_cash,bonus_shares,dividend,quarterly_comparison,beishang_initial,beishang_new,beishang_increase,beishang_decrease,beishang_current,gongmu_initial,gongmu_new,gongmu_increase,gongmu_decrease,gongmu_current,waizi_initial,waizi_new,waizi_increase,waizi_decrease,waizi_current,simu_initial,simu_new,simu_increase,simu_decrease,simu_current,shebao_initial,shebao_new,shebao_increase,shebao_decrease,shebao_current,yanglao_initial,yanglao_new,yanglao_increase,yanglao_decrease,yanglao_current,id,created_date,updated_date,created_by_id,created_by,is_sample
"2025","000547","航天发展","160369","123195","37176","","航天国防","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf38a","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000608","ST阳光","74991","74880","11","","房地产","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf3b3","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000572","海马汽车","164464","164216","248","","汽车","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf39f","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000605","渤海股份","35266","33764","1501","","供水供气","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf3b1","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000543","皖能电力","326686","326686","0","","电力","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf386","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000603","盛达资源","68997","58881","10116","","贵金属","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf3b0","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000607","华媒控股","101770","88486","13284","","传媒教育","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf3b2","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000567","海德股份","15120","13036","84","","多元金融","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf39b","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000544","中原环保","97468","97468","0","","建筑工程","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf387","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000561","烽火电子","235550","224996","10555","","房地产","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf395","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000612","焦作万方","119220","119068","152","","有色金属","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf3b6","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000592","平潭发展","193178","191394","1784","","建材","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf3a7","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000553","安道麦A","232881","217707","4500","","化肥农药","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf38f","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000555","神州信息","48079","36265","11814","","石油燃气","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf390","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000538","云南白药","128272","60572","67699","","中药","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf383","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000545","金浦钛业","98683","98540","143","","化工","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf388","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000560","我爱我家","30379","27504","5075","","汽车","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf394","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000597","东北制药","134787","132434","2353","","医药","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf3ab","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000573","粤宏远A","63828","63293","535","","房地产","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf3a0","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000558","莱茵体育","145337","145792","56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf392","2025-12-24T07:27:29.904000","2025-12-31T23:17:24.060000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000557","西部创业","97974","96970","1004","","互联网","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf391","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000599","青岛双星","81676","81673","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf3ad","2025-12-24T07:27:29.904000","2025-12-31T23:57:05.449000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000600","建投能源","179163","109004","70158","","电力","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf3ae","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000601","韶能股份","108055","107988","67","","电力","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf3af","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000551","创元科技","40398","40008","390","","工业机械","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf38d","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000565","渝三峡A","43359","43359","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf399","2025-12-24T07:27:29.904000","2026-01-01T00:25:48.663000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000589","贵州轮胎","114723","111356","3367","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf3a4","2025-12-24T07:27:29.904000","2025-12-31T23:57:03.100000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000593","大通燃气","33863","33846","17","","供水供气","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf3a8","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000534","万泽股份","50071","49151","920","","生物科技","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf380","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000539","粤电力A","525028","255391","189796","","电力","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf384","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000596","古井贡酒","53860","40860","0","","白酒","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf3aa","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000576","甘化科工","10488","42795","1488","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf3a1","2025-12-24T07:27:29.904000","2026-01-01T00:25:26.130000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000617","中油资本","1264208","1264208","0","","多元金融","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf3b8","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000537","广宇集团","186252","173141","13111","","电力","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf382","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000615","ST奥马","78118","77261","857","","医疗保健","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf3b7","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000541","佛山照明","136199","105409","1317","","家电","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf385","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000550","江铃汽车","86321","51846","75","","汽车","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf38c","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000559","天涯文化","128922","128831","91","","旅游","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf393","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000536","闽发铝业","276603","276308","295","","元器件","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf381","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000548","湖南投资","49922","49919","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf38b","2025-12-24T07:27:29.904000","2026-01-01T00:37:00.988000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000595","ST宝实","113866","113605","260","","工业机械","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b95e191b5b60d1a9bf3a9","2025-12-24T07:27:29.904000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
